t,px,py,pz,qx,qy,qz,qw
22.8775,0.86316,-1.22384,-0.528236,0.288557,-0.621506,0.333422,0.647529
22.9443,1.00341,-1.23067,-0.540551,0.289597,-0.623564,0.340198,0.641535
23.011,1.14141,-1.1948,-0.495053,0.287782,-0.624197,0.343498,0.639976
23.0777,1.30436,-1.2132,-0.473501,0.290677,-0.627828,0.354212,0.629184
23.1445,1.26704,-1.24461,-0.509948,0.281412,-0.634747,0.360066,0.623102
23.2112,1.39036,-1.32966,-0.509464,0.272702,-0.637553,0.358978,0.624736
23.2779,1.42402,-1.33323,-0.498143,0.272374,-0.637774,0.370926,0.617633
23.3447,1.45133,-1.30171,-0.469925,0.268507,-0.642602,0.37269,0.613245
23.4114,1.59027,-1.28392,-0.42249,0.268994,-0.63977,0.372286,0.616231
23.4781,1.77733,-1.28163,-0.430875,0.268795,-0.644996,0.376241,0.608417
23.5449,1.86565,-1.29718,-0.394861,0.275935,-0.644903,0.376895,0.604905
23.6116,1.84648,-1.34531,-0.365534,0.276289,-0.643284,0.38226,0.603098
23.6783,1.87101,-1.32627,-0.348525,0.272218,-0.646228,0.3829,0.601393
23.7451,1.91276,-1.31154,-0.323234,0.267052,-0.648549,0.378149,0.604211
23.8118,1.9682,-1.29572,-0.308383,0.267953,-0.650265,0.379124,0.60135
23.8785,1.95109,-1.27401,-0.279424,0.267361,-0.654736,0.378153,0.59736
23.9453,1.95662,-1.25659,-0.253095,0.268842,-0.654318,0.380294,0.595792
24.012,2.00479,-1.23492,-0.200416,0.261166,-0.657979,0.38221,0.593946
24.0787,2.01999,-1.21109,-0.188355,0.255091,-0.660952,0.382356,0.593191
24.1455,1.99897,-1.19057,-0.186152,0.253795,-0.660366,0.381301,0.595076
24.2122,1.99484,-1.16608,-0.175002,0.259209,-0.659134,0.376612,0.59709
24.2789,2.0046,-1.12411,-0.16477,0.251242,-0.663286,0.37305,0.598133
24.3457,2.01574,-1.07823,-0.160314,0.251933,-0.665167,0.366307,0.599918
24.4124,2.02534,-1.04253,-0.142067,0.257416,-0.666626,0.357171,0.601477
24.4791,2.02924,-1.00245,-0.132615,0.256054,-0.670115,0.350412,0.602158
24.5459,1.99525,-0.965636,-0.128711,0.250163,-0.673059,0.343152,0.605521
24.6126,1.98521,-0.932256,-0.123664,0.256179,-0.674004,0.33501,0.606514
24.6793,2.01807,-0.895682,-0.117914,0.253058,-0.676373,0.32957,0.608165
24.7461,1.99366,-0.859659,-0.0879341,0.247826,-0.677673,0.321958,0.612932
24.8128,2.00401,-0.838046,-0.0738292,0.239219,-0.679929,0.319839,0.614959
24.8795,1.99837,-0.825217,-0.0564871,0.228718,-0.681967,0.318624,0.617323
24.9463,1.99147,-0.814045,-0.0346497,0.226751,-0.682118,0.315984,0.619236
25.013,1.9959,-0.800235,-0.00424232,0.226038,-0.681018,0.314615,0.621401
25.0797,1.99441,-0.793138,0.0125295,0.217916,-0.6821,0.313857,0.623495
25.1465,1.99388,-0.788258,0.0383019,0.217069,-0.681411,0.311262,0.625841
25.2132,2.00538,-0.778074,0.0803753,0.225907,-0.678808,0.302196,0.62997
25.2799,2.01083,-0.772055,0.111142,0.223531,-0.677503,0.299914,0.633305
25.3467,2.01344,-0.764456,0.131212,0.220335,-0.676971,0.296797,0.636454
25.4134,2.02084,-0.768,0.149409,0.224095,-0.67547,0.296179,0.637024
25.4801,2.05336,-0.765824,0.170107,0.227492,-0.673639,0.296314,0.637696
25.5469,2.05691,-0.790575,0.197322,0.230749,-0.670201,0.301226,0.637847
25.6136,2.08204,-0.801402,0.212182,0.232689,-0.668491,0.30536,0.63697
25.6803,2.09562,-0.8002,0.224788,0.221903,-0.66943,0.306582,0.639242
