frame,x,y,z
2.281000000000000000e+03,-6.009639169678625548e-01,1.596327274683710384e-01,-7.110552365560421917e-01
2.289000000000000000e+03,-4.174957846431024411e-01,1.814989868484026270e-01,-8.772711625897997578e-01
2.297000000000000000e+03,-2.199983827482222265e-01,1.999303313465878862e-01,-9.559293780713868927e-01
2.305000000000000000e+03,1.487962046240310851e-02,2.260880588675764913e-01,-1.063980009803344284e+00
2.313000000000000000e+03,2.298464649725998343e-01,2.403013408766019876e-01,-1.128994293281143646e+00
2.321000000000000000e+03,4.681814107746627984e-01,2.654668052625604457e-01,-1.161290635874764110e+00
2.329000000000000000e+03,7.232315515786348348e-01,3.006736481950409989e-01,-1.150627032364970770e+00
2.337000000000000000e+03,9.952370624592163928e-01,3.507904640901726157e-01,-1.151945962027966841e+00
2.345000000000000000e+03,1.263433737468420581e+00,4.262795404200163674e-01,-1.154258501190067232e+00
2.353000000000000000e+03,1.557308151897485171e+00,4.646980616826844046e-01,-1.151829182255223127e+00
2.361000000000000000e+03,1.840634228177533860e+00,5.204732913600631505e-01,-1.122733910621927622e+00
2.369000000000000000e+03,2.100094612423709872e+00,5.897439846745301528e-01,-1.076652497790995477e+00
2.377000000000000000e+03,2.379407704415914093e+00,6.184667164653077087e-01,-1.008834785440752668e+00
2.385000000000000000e+03,2.641516151124036149e+00,6.789791956936450656e-01,-9.046907541977269318e-01
2.393000000000000000e+03,2.886553184950672257e+00,7.061354596559235031e-01,-7.634472754677588124e-01
2.401000000000000000e+03,3.117009580538439018e+00,7.205455923754660041e-01,-5.613101876562304193e-01
2.409000000000000000e+03,3.266372493845944636e+00,7.425461312070087416e-01,-3.336214073084147191e-01
2.417000000000000000e+03,3.384453565090122407e+00,7.237072865364130303e-01,-8.294577217065034203e-02
2.425000000000000000e+03,3.468889007778133582e+00,7.142234858790541541e-01,1.823824325349802100e-01
2.433000000000000000e+03,3.523554142076673834e+00,6.982193334518027594e-01,4.664768801827581801e-01
2.441000000000000000e+03,3.560346789574064807e+00,6.521789400562076899e-01,7.552092244380067543e-01
2.449000000000000000e+03,3.550673180319377398e+00,6.277875732642351769e-01,1.040454233098095704e+00
2.457000000000000000e+03,3.525917813373035337e+00,5.884659989172874583e-01,1.316671672458397557e+00
2.465000000000000000e+03,3.504464036302450847e+00,5.400861089954871463e-01,1.585590799324569478e+00
2.473000000000000000e+03,3.487479243970099230e+00,5.194273498161704472e-01,1.854881428473412530e+00
2.481000000000000000e+03,3.502889624871436069e+00,4.759905879628718584e-01,2.119345531310167008e+00
2.489000000000000000e+03,3.506677242104169867e+00,4.384642421039374738e-01,2.378594417742668998e+00
2.497000000000000000e+03,3.506192164125958577e+00,4.204805787938853956e-01,2.636164383809904699e+00
2.505000000000000000e+03,3.512301203842665309e+00,3.700386192743295166e-01,2.881492112168793085e+00
2.513000000000000000e+03,3.533973036803693901e+00,3.540594076675486201e-01,3.121280777675210505e+00
2.521000000000000000e+03,3.570700107932304412e+00,3.305046098065194116e-01,3.311517290375609157e+00
2.529000000000000000e+03,3.605428586038645022e+00,3.027918721000540381e-01,3.466665102767533035e+00
2.537000000000000000e+03,3.642460790537957127e+00,2.911596629627001276e-01,3.557480315083592970e+00
2.545000000000000000e+03,3.640745190949488563e+00,2.823492230367217748e-01,3.602725354654577217e+00
