t,px,py,pz,qx,qy,qz,qw
41.2292,-98.4496,-48.2725,17.6162,0.416074,-0.267769,0.806723,0.32308
41.2959,-100.624,-47.8563,17.5001,0.414493,-0.268047,0.804843,0.329505
41.3627,-101.886,-47.2699,17.6538,0.415936,-0.265634,0.802134,0.33618
41.4294,-103.937,-46.801,17.6116,0.414845,-0.269673,0.800249,0.338794
41.4961,-106.254,-46.3754,17.4143,0.411034,-0.274831,0.798475,0.343448
41.5629,-107.138,-44.6548,18.1614,0.413113,-0.279209,0.793457,0.349007
41.6296,-108.458,-43.3173,18.5687,0.408612,-0.288349,0.792419,0.349233
41.6963,-109.429,-41.3398,19.4095,0.405587,-0.294606,0.791068,0.350597
41.7631,-108.579,-38.407,21.1596,0.4095,-0.297906,0.787057,0.352283
41.8298,-113.995,-38.2982,19.238,0.395192,-0.309436,0.787014,0.358723
41.8965,-119.504,-38.125,17.3318,0.388742,-0.314653,0.784292,0.367097
41.9633,-119.775,-35.5442,18.2096,0.394485,-0.308599,0.781069,0.372934
42.03,-121.142,-35.8936,18.5174,0.399328,-0.30382,0.783373,0.366821
42.0967,-123.335,-35.2298,18.4254,0.401383,-0.29534,0.786055,0.365764
42.1635,-122.193,-31.8581,20.7058,0.420965,-0.279693,0.785346,0.357479
42.2302,-124.33,-30.9399,20.7033,0.432472,-0.256033,0.793523,0.343127
42.2969,-126.57,-30.0503,20.6478,0.445403,-0.22215,0.804362,0.324448
42.3637,-126.778,-28.2212,21.8367,0.467724,-0.174646,0.812633,0.3006
42.4304,-129.204,-27.3538,21.6873,0.491997,-0.120539,0.817933,0.272754
42.4971,-131.666,-26.4699,21.5298,0.512838,-0.0624621,0.822005,0.239592
42.5639,-134.159,-25.5732,21.366,0.527389,-0.00710107,0.824954,0.203128
42.6306,-136.678,-24.6643,21.1946,0.538703,0.0502017,0.824257,0.166972
42.6973,-139.224,-23.7443,21.0143,0.54701,0.104135,0.819974,0.132582
42.7641,-141.797,-22.8099,20.8266,0.552927,0.160714,0.810892,0.104389
42.8308,-144.398,-21.8636,20.6343,0.555888,0.215777,0.798654,0.0811157
42.8975,-147.027,-20.911,20.4384,0.556735,0.264197,0.785549,0.0562077
42.9643,-149.103,-19.6056,20.6888,0.556168,0.306184,0.772014,0.0303795
43.031,-151.719,-18.6034,20.535,0.554271,0.342899,0.758381,0.00784599
43.0977,-149.153,-16.4851,23.6853,-0.551828,-0.387172,-0.738011,0.0303761
43.1645,-150.541,-16.8719,23.3707,-0.551317,-0.413649,-0.722138,0.0588379
43.2312,-152.288,-15.2342,23.8021,-0.550598,-0.43961,-0.704868,0.082134
43.2979,-154.934,-14.286,23.6688,-0.5517,-0.462783,-0.686637,0.0999396
43.3647,-152.509,-13.621,26.5442,-0.550541,-0.49173,-0.661221,0.133764
43.4314,-155.266,-12.8325,25.9778,-0.54824,-0.510533,-0.644968,0.151011
43.4981,-157.336,-11.8215,26.1747,-0.54497,-0.536859,-0.621657,0.168325
43.5649,-159.276,-12.7913,25.9072,-0.542548,-0.553568,-0.601778,0.19253
43.6316,-161.802,-11.611,25.4361,-0.533918,-0.571334,-0.588263,0.206047
43.6983,-163.643,-11.7927,25.3275,-0.519266,-0.592823,-0.574981,0.219819
43.7651,-163.032,-13.2391,25.3756,-0.510497,-0.600687,-0.564825,0.24401
43.8318,-165.619,-12.1972,25.3425,-0.499147,-0.614788,-0.554662,0.255419
43.8985,-167.699,-11.8452,25.3988,-0.489142,-0.62784,-0.542957,0.26787
43.9653,-170.071,-12.0352,24.9818,-0.478246,-0.636559,-0.534263,0.283965
44.032,-172.726,-11.1315,24.8651,-0.473923,-0.642409,-0.526515,0.292385
44.0987,-175.058,-10.6485,24.7137,-0.469074,-0.64484,-0.521639,0.303388
44.1655,-180.546,-7.07726,23.808,-0.467695,-0.639743,-0.528272,0.304826
44.2322,-183.2,-6.19437,23.7055,-0.469196,-0.636056,-0.525072,0.315574
44.2989,-186.389,-4.98019,23.3566,-0.465353,-0.638111,-0.522005,0.322136
44.3657,-189.408,-4.10159,23.3547,-0.467151,-0.637797,-0.517787,0.326928
44.4324,-195.368,-4.23447,22.0351,-0.462304,-0.640206,-0.520485,0.324817
44.4991,-198.84,-3.76275,21.8149,-0.462054,-0.638069,-0.523688,0.324231
44.5659,-201.694,-2.78103,21.723,-0.462511,-0.632985,-0.530211,0.322939
44.6326,-204.569,-1.79424,21.6296,-0.46371,-0.627438,-0.536437,0.321762
44.6993,-207.52,-0.652855,21.375,-0.46647,-0.621322,-0.542557,0.31937
44.7661,-210.457,0.505756,21.2333,-0.472696,-0.613712,-0.546542,0.318132
44.8328,-213.496,1.83608,21.0091,-0.479783,-0.603618,-0.552061,0.317306
44.8995,-216.446,2.93948,20.8823,-0.490174,-0.591213,-0.557258,0.315688
44.9663,-219.598,4.45296,20.5447,-0.501376,-0.575275,-0.564939,0.313885
45.033,-222.648,5.78296,20.3607,-0.505281,-0.56778,-0.576046,0.300812
45.0997,-225.629,6.82253,20.2681,-0.508969,-0.557661,-0.587475,0.29127
45.1665,-228.625,7.8655,20.1747,-0.510239,-0.546839,-0.601823,0.280059
45.2332,-231.636,8.91263,20.08,-0.510985,-0.539154,-0.612673,0.269887
45.2999,-234.661,9.96513,19.9844,-0.512533,-0.532752,-0.621363,0.259601
45.3667,-237.702,11.0218,19.8885,-0.51446,-0.523215,-0.631956,0.249416
45.4334,-240.758,12.0824,19.7921,-0.517348,-0.50974,-0.644776,0.238286
45.5001,-243.83,13.1482,19.6949,-0.521649,-0.493251,-0.657956,0.227332
45.5669,-246.919,14.2197,19.5972,-0.525609,-0.475174,-0.673139,0.211726
45.6336,-250.024,15.2935,19.5015,-0.531277,-0.448842,-0.690411,0.199044
45.7003,-253.146,16.3708,19.4085,-0.53841,-0.416791,-0.707474,0.189421
45.7671,-258.254,23.2291,19.2171,-0.541586,-0.373211,-0.737611,0.152734
45.8338,-261.459,24.3866,19.1162,-0.540231,-0.349303,-0.75377,0.134045
45.9005,-264.672,25.5415,19.0111,-0.544938,-0.317707,-0.767207,0.116184
45.9673,-268.086,26.8828,18.8041,-0.551179,-0.284398,-0.778217,0.0984755
46.034,-271.402,28.1418,18.6767,-0.550274,-0.254469,-0.79265,0.0644283
46.1007,-275.875,28.8901,17.298,-0.55331,-0.205351,-0.80639,0.037603
46.1675,-279.413,30.5106,17.0621,-0.550841,-0.163387,-0.818347,0.0136621
46.2342,-282.516,31.0707,17.0026,0.548165,0.130287,0.826125,0.00764006
46.3009,-286.096,32.649,16.6884,0.544701,0.0966719,0.832449,0.0313561
46.3677,-289.781,35.3316,16.6073,0.541573,0.060554,0.83644,0.0583047
46.4344,-293.193,36.3249,16.4398,0.543535,0.0210253,0.835447,0.0784615
46.5011,-295.824,34.5781,16.4877,0.540223,-0.0286187,0.83619,0.090142
46.5679,-299.253,36.3976,16.3737,0.530919,-0.069747,0.836153,0.118774
46.6346,-302.138,38.1192,16.7184,0.518234,-0.109746,0.836033,0.142964
46.7013,-305.159,40.385,16.9129,0.513768,-0.141725,0.828339,0.172659
46.7681,-309.338,43.7505,16.562,0.5074,-0.172019,0.821075,0.196951
46.8348,-313.167,45.7684,16.391,0.498867,-0.199821,0.81571,0.214058
46.9015,-317.532,47.6556,15.7904,0.49056,-0.223657,0.810324,0.229572
46.9683,-322.941,47.4868,14.7025,0.48611,-0.245619,0.804109,0.238281
47.035,-326.789,48.7188,14.4327,0.476978,-0.26647,0.800143,0.2475
47.1017,-331.054,49.1627,13.9402,0.465237,-0.281631,0.800535,0.251759
47.1685,-334.373,46.0976,14.108,0.455374,-0.29939,0.800536,0.249283
47.2352,-337.883,46.9559,14.0923,0.441036,-0.322797,0.798306,0.252977
47.3019,-342.123,48.3855,13.7447,0.436671,-0.334159,0.791825,0.265837
47.3687,-345.981,49.6149,13.5303,0.429764,-0.35323,0.783241,0.277606
47.4354,-350.301,49.9375,13.0551,0.426035,-0.364473,0.773573,0.295361
47.5021,-352.621,46.4533,13.8003,0.426478,-0.382509,0.760057,0.306786
47.5689,-355.159,42.7582,14.622,0.42752,-0.397806,0.74726,0.317142
47.6356,-362.034,42.7093,13.0028,0.41665,-0.408617,0.744089,0.325218
47.7023,-369.484,42.6948,10.6403,0.411009,-0.426668,0.732785,0.334741
47.7691,-374.92,42.6315,9.57991,0.399401,-0.446091,0.725783,0.338703
47.8358,-383.051,37.8889,6.88001,0.393927,-0.462779,0.720651,0.333647
47.9025,-386.724,36.568,6.89949,0.383059,-0.485993,0.708524,0.339221
47.9693,-391.253,36.817,6.40464,0.376585,-0.505089,0.690359,0.35563
48.036,-396.524,36.5775,5.37251,0.365714,-0.522869,0.674866,0.370698
48.1027,-400.196,32.4892,5.29768,0.360099,-0.535988,0.659285,0.385212
48.1695,-409.373,33.3834,1.87257,0.343943,-0.550219,0.651227,0.39353
48.2362,-416.449,34.0257,0.359612,0.32989,-0.569587,0.639655,0.39697
48.3029,-420.52,34.4636,0.874514,0.320892,-0.583987,0.61549,0.420904
