t,px,py,pz,qx,qy,qz,qw
20.8088,18.8576,9.79854,5.99303,0.125995,-0.645919,0.27727,0.700025
20.8755,19.1947,10.3054,6.01101,0.157762,-0.630907,0.313084,0.692131
20.9423,19.5291,10.8282,6.02729,0.192208,-0.615868,0.34743,0.680481
21.009,19.8629,11.3682,6.04127,0.226824,-0.595843,0.380846,0.669685
21.0757,20.1952,11.9251,6.05258,0.257283,-0.574093,0.409197,0.660894
21.1425,20.5234,12.498,6.06033,0.288281,-0.550552,0.436371,0.650666
21.2092,21.051,13.0263,6.01434,0.314764,-0.527761,0.464063,0.637995
21.2759,21.3796,13.6256,6.01596,0.344754,-0.505102,0.487355,0.623299
21.3427,21.7045,14.2397,6.01487,0.372493,-0.482148,0.510493,0.606778
21.4094,22.0258,14.8686,6.01088,0.397775,-0.460036,0.53058,0.590447
21.4761,22.3435,15.5128,6.00451,0.422245,-0.435489,0.549579,0.574474
21.5429,22.6551,16.1703,5.99673,0.445879,-0.411203,0.56706,0.557267
21.6096,25.2069,16.392,5.45991,0.468926,-0.38688,0.573096,0.549539
21.6763,25.5799,17.0597,5.44571,0.482874,-0.369718,0.593015,0.527707
21.7431,25.8544,16.9739,5.66854,0.500521,-0.355417,0.603483,0.508887
21.8098,26.5441,17.5482,5.63233,0.512748,-0.33299,0.617119,0.49535
21.8765,26.3032,16.5313,6.33112,0.53009,-0.323417,0.623918,0.47448
21.9433,26.5323,16.7818,6.49461,0.538095,-0.31348,0.636055,0.455652
22.01,27.1065,17.3894,6.45913,0.552852,-0.293563,0.640945,0.444258
22.0767,27.4582,18.0218,6.47152,0.561874,-0.281829,0.645089,0.43443
22.1435,27.681,18.0265,6.60669,0.573214,-0.275287,0.644612,0.424403
22.2102,27.9899,18.1592,6.67563,0.578787,-0.272919,0.644669,0.418238
22.2769,28.3208,18.7817,6.68988,0.583874,-0.266922,0.64652,0.412135
22.3437,28.644,19.4138,6.70392,0.58553,-0.264902,0.65012,0.40537
22.4104,28.9351,20.0842,6.68662,0.588819,-0.260802,0.654726,0.395739
22.4771,29.336,20.7557,6.67965,0.588997,-0.265715,0.658713,0.385454
22.5439,29.9614,21.232,6.39507,0.59711,-0.265605,0.657678,0.374663
22.6106,30.2808,21.7284,6.41079,0.603248,-0.26404,0.654913,0.370762
